Col1,Col2,Col3
0.5133422,0.4237557,0.99812305
0.5128717,0.42453653,0.99812245
0.5123121,0.4254675,0.99812186
0.51157445,0.4266984,0.99812096
0.51157445,0.4266984,0.99812096
0.5111183,0.42746112,0.9981205
0.5100384,0.42927325,0.99811924
0.50968343,0.42987123,0.99811876
0.5095953,0.4300204,0.9981187
0.5088935,0.43120617,0.9981179
0.46553054,0.47281212,0.99800956
0.46498293,0.47360843,0.9980087
0.46459627,0.47417256,0.9980083
0.46428904,0.4746217,0.99800783
0.46368223,0.4755129,0.998007
0.4630848,0.47639525,0.9980061
0.46278894,0.47683287,0.99800575
0.46220517,0.47770163,0.9980049
0.46148866,0.47877505,0.99800384
0.46099547,0.47951886,0.9980031
0.4610655,0.47941294,0.99800324
0.4610655,0.47941294,0.99800324
0.46064702,0.48004586,0.99800265
0.46030298,0.4805695,0.9980021
0.46030298,0.4805695,0.9980021
0.4602341,0.4806741,0.99800193
0.4467403,0.52821505,0.99793005
0.4460374,0.5292303,0.9979288
0.4458487,0.5295049,0.99792844
0.44578612,0.5295962,0.9979283
0.44572365,0.52968735,0.99792814
0.44572365,0.52968735,0.99792814
0.4460374,0.5292303,0.9979288
0.44622746,0.5289548,0.9979291
0.4461638,0.529047,0.997929
0.44597423,0.5293219,0.9979286
0.44622746,0.5289548,0.9979291
0.44713157,0.5276555,0.99793077
0.44752747,0.52709216,0.9979314
0.44759446,0.52699757,0.9979316
0.44792926,0.52652407,0.99793226
0.44895676,0.5250856,0.997934
0.42062283,0.5674882,0.99792576
0.42120492,0.5667856,0.9979268
0.42230886,0.56546485,0.9979285
0.42388675,0.56360334,0.997931
0.42487964,0.56244636,0.99793255
0.4256145,0.5615953,0.9979336
0.4267392,0.56030387,0.9979351
0.42827857,0.5585537,0.99793726
0.42946336,0.5572186,0.9979388
0.43026754,0.5563181,0.9979398
0.4311863,0.5552948,0.99794114
0.4328555,0.55344903,0.9979432
0.43435454,0.5518045,0.997945
0.4354465,0.5506133,0.9979463
0.4367815,0.5491645,0.9979478
0.4386025,0.5472004,0.99795
0.42864352,0.59916896,0.99781835
0.4291131,0.5987406,0.9978189
0.4297048,0.5982018,0.99781966
0.43078247,0.5972249,0.9978209
0.43199772,0.5961276,0.99782234
0.43236643,0.59579563,0.99782264
0.43212053,0.5960172,0.9978224
0.4328607,0.5953516,0.9978232
0.43436196,0.59400755,0.99782485
0.43525082,0.5932146,0.9978259
0.43576288,0.5927586,0.9978264
0.43614933,0.5924152,0.9978268
0.4364074,0.5921857,0.9978271
0.4364074,0.5921857,0.9978271
0.43666673,0.5919555,0.9978273
0.43666673,0.5919555,0.9978273
0.10635519,0.5684632,0.9975823
0.107060455,0.5679364,0.99758273
0.10741579,0.5676714,0.9975829
0.107772864,0.56740564,0.99758303
0.108251266,0.5670498,0.9975834
0.108011745,0.5672276,0.99758315
0.108251266,0.5670498,0.9975834
0.10873333,0.56669205,0.99758357
0.10946222,0.56615216,0.99758404
0.11007475,0.5656993,0.9975842
0.10958448,0.56606185,0.99758404
0.10958448,0.56606185,0.99758404
0.10995186,0.5657905,0.9975841
0.10958448,0.56606185,0.99758404
0.10946222,0.56615216,0.99758404
0.1088545,0.56660235,0.99758375
0.08913564,0.60432017,0.9974039
0.08913564,0.60432017,0.9974039
0.0890164,0.60439986,0.99740404
0.088778995,0.6045587,0.9974039
0.0890164,0.60439986,0.99740404
0.08913564,0.60432017,0.9974039
0.08937416,0.604161,0.99740404
0.08973407,0.6039215,0.9974042
0.08985443,0.6038411,0.9974043
0.08961413,0.6040012,0.99740416
0.0890164,0.60439986,0.99740404
0.08830594,0.60487527,0.9974037
0.088071056,0.6050327,0.9974036
0.088423654,0.60479605,0.9974038
0.08866005,0.604638,0.99740386
0.088778995,0.6045587,0.9974039
0.06824009,0.6212102,0.9973636
0.06824009,0.6212102,0.9973636
0.06824009,0.6212102,0.9973636
0.06824009,0.6212102,0.9973636
0.067694746,0.62152696,0.9973633
0.06728809,0.6217635,0.9973632
0.067694746,0.62152696,0.9973633
0.06755896,0.6216057,0.9973632
0.067018256,0.6219207,0.997363
0.067694746,0.62152696,0.9973633
0.06837694,0.6211308,0.99736375
0.0678307,0.62144786,0.99736327
0.067018256,0.6219207,0.997363
0.067423336,0.62168485,0.99736315
0.0678307,0.62144786,0.99736327
0.06837694,0.6211308,0.99736375
0.065063514,0.6573578,0.9970949
0.064784005,0.6574955,0.9970948
0.06450554,0.657633,0.9970948
0.06422761,0.6577703,0.9970948
0.06408922,0.6578387,0.9970947
0.06436646,0.65770155,0.99709487
0.0652041,0.6572886,0.9970949
0.06590818,0.65694267,0.9970951
0.066475414,0.65666485,0.9970952
0.066333406,0.65673435,0.9970952
0.06661796,0.6565952,0.9970952
0.06661796,0.6565952,0.9970952
0.06562562,0.6570812,0.99709505
0.064784005,0.6574955,0.9970948
0.0652041,0.6572886,0.9970949
0.066049464,0.6568734,0.9970951
0.06686583,0.71114165,0.99620795
0.06686583,0.71114165,0.99620795
0.066741176,0.71118855,0.99620825
0.06587974,0.71151495,0.9962103
0.06478826,0.7119319,0.9962127
0.06395192,0.71225446,0.9962147
0.063361496,0.71248347,0.996216
0.0637155,0.71234614,0.9962154
0.063244276,0.71252954,0.99621636
0.06277708,0.71271217,0.9962173
0.06312729,0.7125752,0.99621654
0.06312729,0.7125752,0.99621654
0.06277708,0.71271217,0.9962173
0.062083226,0.71298534,0.99621886
0.061853435,0.71307606,0.99621934
0.061397217,0.7132568,0.9962204
0.07007304,0.7426267,0.99556917
0.069845766,0.7426971,0.99557006
0.069505684,0.7428026,0.99557155
0.06928039,0.7428728,0.9955725
0.068720676,0.74304795,0.99557483
0.067947485,0.7432922,0.99557817
0.068720676,0.74304795,0.99557483
0.071458966,0.7422028,0.99556327
0.07263956,0.7418474,0.9955581
0.07216441,0.74198985,0.9955603
0.071928695,0.74206084,0.9955612
0.07216441,0.74198985,0.9955603
0.07311855,0.74170476,0.99555606
0.07311855,0.74170476,0.99555606
0.07275892,0.74181193,0.9955576
0.0738434,0.74148995,0.99555284
0.07221888,0.8068144,0.99133426
0.071986996,0.80682755,0.9913477
0.07204471,0.8068242,0.9913442
0.07216107,0.80681765,0.99133766
0.07239393,0.8068047,0.99132437
0.07298881,0.8067722,0.9912904
0.073049024,0.8067692,0.99128693
0.07441238,0.80670017,0.9912101
0.076593526,0.8066011,0.9910892
0.07749754,0.8065634,0.99103975
0.07849965,0.8065236,0.9909852
0.0802103,0.8064594,0.99089265
0.08184203,0.8064025,0.9908049
0.082804956,0.80637,0.9907535
0.082804956,0.80637,0.9907535
0.08097884,0.80643207,0.99085116
0.086476915,0.8393083,0.9874089
0.08433893,0.8390569,0.98766166
0.081863075,0.8387546,0.98796487
0.07857402,0.838332,0.9883972
0.07570776,0.83793426,0.9888358
0.07396679,0.8376637,0.9891914
0.073142335,0.837493,0.98951703
0.07346481,0.83745307,0.98980796
0.07468487,0.8375329,0.99000823
0.07650386,0.83769023,0.99015796
0.07923465,0.83794844,0.99029076
0.08293666,0.8383117,0.99039984
0.08733781,0.83874947,0.9904785
0.08774369,0.83878994,0.99048406
0.08192816,0.83821195,0.9903753
0.07594532,0.8376399,0.9901201
0.10437445,0.90561223,0.9652371
0.09250374,0.9081083,0.96154547
0.08139065,0.91062504,0.9570382
0.070421636,0.91321456,0.9512718
0.06370432,0.91480213,0.94692445
0.060279623,0.91559696,0.9444232
0.0578473,0.91615134,0.942514
0.06613163,0.91423136,0.9485766
0.07456972,0.91222966,0.9536293
0.07258384,0.9127008,0.95252967
0.07147016,0.91296536,0.95188993
0.07060653,0.91317064,0.9513818
0.06888406,0.9135798,0.9503371
0.06839319,0.91369617,0.95003164
0.06839319,0.91369617,0.95003164
0.0697441,0.9133756,0.9508642
-0.0032496038,0.9306677,0.9255125
0.00025230643,0.93015665,0.92764217
0.0047635366,0.92948866,0.9302499
0.011927068,0.9284115,0.9340938
0.020332037,0.92713153,0.9381733
0.028313607,0.92590976,0.94165534
0.03694476,0.9245911,0.94503224
0.046287306,0.9231761,0.94827944
0.054121964,0.9220041,0.9507109
0.061183147,0.92096096,0.95269936
0.0688637,0.9198414,0.9546657
0.07697134,0.91867566,0.95654374
0.08490061,0.9175494,0.9582066
0.08557145,0.91745484,0.9583399
0.07493221,0.9189674,0.9560891
0.05927172,0.9212421,0.95217884
-0.001152336,0.9029845,0.9736758
-0.0030833534,0.9052433,0.97097784
-0.0013324012,0.9079198,0.96737754
0.0036011478,0.91068745,0.9629249
0.009077374,0.91270316,0.9589683
0.011908339,0.91354454,0.95705986
0.0133094955,0.9139238,0.95613575
0.0139721325,0.91409534,0.9557029
0.0133094955,0.9139238,0.95613575
0.01202275,0.9135764,0.956984
0.010675978,0.91319144,0.9578829
0.009180927,0.912736,0.95889735
0.007965023,0.91234094,0.95973754
0.006856646,0.9119594,0.96051764
0.0057168724,0.91154224,0.9613382
0.004479124,0.91105646,0.96225464
-0.0363224,0.9338408,0.93401116
-0.036386687,0.9336825,0.934615
-0.036440976,0.9335234,0.935211
-0.03650199,0.9332911,0.93606305
-0.036543656,0.9330287,0.937001
-0.036557525,0.93276525,0.93791723
-0.03655282,0.932604,0.93846667
-0.036541097,0.9324719,0.9389103
-0.03649955,0.93222225,0.9397338
-0.036459338,0.9320606,0.9402567
-0.036467552,0.93208987,0.94016224
-0.03647523,0.9321194,0.9400676
-0.036442194,0.9320017,0.940445
-0.036418356,0.9319282,0.9406787
-0.03644651,0.93201643,0.940398
-0.03645109,0.93203115,0.9403509
-0.6569692,0.78895396,0.9872494
-0.65680045,0.7888347,0.9872775
-0.65690184,0.78890634,0.98726064
-0.6569692,0.78895396,0.9872494
-0.65680045,0.7888347,0.9872775
-0.65659845,0.7886915,0.98731124
-0.65659845,0.7886915,0.98731124
-0.65656495,0.7886673,0.98731667
-0.65643036,0.7885722,0.9873388
-0.65616107,0.78838164,0.9873827
-0.65602684,0.78828675,0.9874043
-0.65616107,0.78838164,0.9873827
-0.65606034,0.7883105,0.987399
-0.6558254,0.78814465,0.9874369
-0.6556243,0.7880025,0.987469
-0.6555905,0.78797865,0.9874742
-0.67729944,0.82121456,0.9840943
-0.677263,0.8211881,0.9841021
-0.677263,0.8211881,0.9841021
-0.6770817,0.82105637,0.9841409
-0.6768641,0.8208985,0.9841869
-0.67661077,0.8207147,0.9842402
-0.67643005,0.820584,0.9842778
-0.6765383,0.8206625,0.98425514
-0.67643005,0.820584,0.9842778
-0.676105,0.820349,0.98434484
-0.67606884,0.8203229,0.9843522
-0.67624944,0.82045335,0.9843152
-0.67624944,0.82045335,0.9843152
-0.67606884,0.8203229,0.9843522
-0.67581636,0.82014066,0.9844037
-0.6755286,0.8199333,0.9844618
-0.68117964,0.8433473,0.98180735
-0.6809054,0.84316397,0.9818762
-0.6805972,0.84295857,0.9819528
-0.68046045,0.84286785,0.98198646
-0.680392,0.8428224,0.98200315
-0.68011916,0.84264153,0.9820695
-0.6799486,0.8425291,0.98211044
-0.6798807,0.84248424,0.98212695
-0.67971045,0.8423723,0.9821675
-0.6794389,0.842194,0.9822318
-0.6789647,0.8418842,0.98234206
-0.678627,0.84166497,0.9824193
-0.6785934,0.8416433,0.9824268
-0.6784584,0.84155613,0.98245746
-0.6780887,0.84131783,0.9825402
-0.67778677,0.8411244,0.98260695
-0.6975084,0.86766374,0.9770524
-0.6972238,0.8674872,0.9771396
-0.696798,0.8672247,0.9772684
-0.69647956,0.8670294,0.9773631
-0.6964087,0.86698616,0.9773842
-0.6963383,0.866943,0.97740483
-0.6960914,0.86679256,0.9774771
-0.69591534,0.86668557,0.977528
-0.6957395,0.866579,0.97757876
-0.69563395,0.8665152,0.977609
-0.6955639,0.86647284,0.97762895
-0.6953537,0.86634636,0.97768855
-0.69517857,0.8662412,0.9777377
-0.69531864,0.8663252,0.9776984
-0.69524837,0.8662832,0.9777181
-0.69514346,0.86622006,0.9777475
-0.70108515,0.8572799,0.9797731
-0.70108515,0.8572799,0.9797731
-0.7009334,0.8571884,0.97981435
-0.70078176,0.8570971,0.97985536
-0.70087266,0.85715175,0.97983086
-0.70096374,0.8572066,0.9798062
-0.70090294,0.85717,0.97982264
-0.7009334,0.8571884,0.97981435
-0.700994,0.857225,0.9797979
-0.70108515,0.8572799,0.9797731
-0.70114607,0.8573167,0.9797565
-0.70114607,0.8573167,0.9797565
-0.7014811,0.85751987,0.9796641
-0.70200145,0.85783744,0.97951776
-0.7023088,0.858026,0.97942954
-0.7025863,0.85819703,0.97934896
-0.7065393,0.85269725,0.9800801
-0.70696765,0.8529696,0.97995496
-0.7073672,0.8532243,0.9798361
-0.7076754,0.85342115,0.97974324
-0.70782983,0.8535199,0.979696
-0.708294,0.8538176,0.9795526
-0.70872885,0.8540969,0.97941566
-0.70897794,0.8542573,0.97933614
-0.70928997,0.85445815,0.9792352
-0.709759,0.8547608,0.97908103
-0.71010387,0.8549833,0.9789658
-0.71044946,0.8552066,0.9788485
-0.7106383,0.8553285,0.9787838
-0.71098477,0.8555527,0.9786634
-0.7114264,0.8558382,0.9785076
-0.7115845,0.8559405,0.9784511
-0.7244543,0.8809399,0.97109663
-0.72478414,0.88115424,0.97093767
-0.7250042,0.8812971,0.9708304
-0.72515106,0.8813924,0.97075826
-0.72537124,0.8815355,0.97064954
-0.72566503,0.88172626,0.9705029
-0.72592217,0.8818934,0.97037315
-0.72599584,0.8819411,0.9703357
-0.7261428,0.88203675,0.9702608
-0.72632664,0.88215625,0.9701665
-0.72640014,0.8822038,0.97012854
-0.72647375,0.8822517,0.9700906
-0.7265104,0.8822755,0.9700717
-0.7265104,0.8822755,0.9700717
-0.7266944,0.88239485,0.96997595
-0.72680485,0.8824666,0.96991813
-0.7256219,0.87090945,0.97342867
-0.72569317,0.8709568,0.97339576
-0.7257645,0.8710042,0.9733628
-0.72594285,0.87112284,0.97328013
-0.7259071,0.8710992,0.9732967
-0.72569317,0.8709568,0.97339576
-0.7257645,0.8710042,0.9733628
-0.72587144,0.87107563,0.9733133
-0.7256576,0.87093323,0.97341216
-0.7256576,0.87093323,0.97341216
-0.7259071,0.8710992,0.9732967
-0.72594285,0.87112284,0.97328013
-0.72587144,0.87107563,0.9733133
-0.7257289,0.8709807,0.97337914
-0.72583586,0.87105185,0.9733299
-0.7260497,0.87119395,0.9732301
-0.71421593,0.8576357,0.9774515
-0.71399355,0.85749316,0.97754043
-0.71396184,0.857473,0.9775531
-0.71405715,0.8575339,0.97751504
-0.71399355,0.85749316,0.97754043
-0.7136444,0.857269,0.9776784
-0.7136125,0.8572484,0.97769094
-0.71386653,0.85741174,0.9775908
-0.71380305,0.857371,0.977616
-0.71377146,0.8573505,0.9776286
-0.71377146,0.8573505,0.9776286
-0.7137395,0.85733026,0.977641
-0.7137395,0.85733026,0.977641
-0.7136125,0.8572484,0.97769094
-0.7136125,0.8572484,0.97769094
-0.7137395,0.85733026,0.977641
-0.7057078,0.8402968,0.9808647
-0.70567733,0.8402775,0.9808749
-0.70567733,0.8402775,0.9808749
-0.7057078,0.8402968,0.9808647
-0.70573837,0.8403162,0.98085463
-0.70555544,0.8402003,0.980915
-0.7053728,0.8400845,0.9809746
-0.70549464,0.8401618,0.9809348
-0.70555544,0.8402003,0.980915
-0.7055251,0.84018105,0.9809249
-0.7055251,0.84018105,0.9809249
-0.7055251,0.84018105,0.9809249
-0.7055251,0.84018105,0.9809249
-0.7054337,0.8401231,0.98095477
-0.7053728,0.8400845,0.9809746
-0.70549464,0.8401618,0.9809348
-0.7323525,0.862944,0.97368944
-0.73227566,0.8628888,0.9737226
-0.7321606,0.8628062,0.9737721
-0.7321223,0.86277854,0.97378856
-0.73227566,0.8628888,0.9737226
-0.73227566,0.8628888,0.9737226
-0.7319306,0.8626405,0.9738708
-0.7319306,0.8626405,0.9738708
-0.7320841,0.86275107,0.9738051
-0.7320841,0.86275107,0.9738051
-0.7321223,0.86277854,0.97378856
-0.7321223,0.86277854,0.97378856
-0.7321606,0.8628062,0.9737721
-0.73204553,0.86272323,0.9738215
-0.73154676,0.86236364,0.97403336
-0.73108643,0.86203086,0.97422564
-0.71929777,0.8434916,0.9784103
-0.71929777,0.8434916,0.9784103
-0.7190702,0.84331965,0.9784855
-0.7190323,0.843291,0.978498
-0.71914595,0.843377,0.9784605
-0.71914595,0.843377,0.9784605
-0.7190323,0.843291,0.978498
-0.7188426,0.8431474,0.97856015
-0.7188426,0.8431474,0.97856015
-0.71880484,0.8431189,0.9785726
-0.71865296,0.84300375,0.97862184
-0.71861523,0.8429752,0.9786342
-0.7185776,0.8429466,0.9786464
-0.7184638,0.84286034,0.9786831
-0.71816105,0.84263045,0.9787803
-0.7178581,0.8423999,0.97887653
-0.71067023,0.82645196,0.98065144
-0.7110626,0.8267697,0.98054343
-0.7111804,0.826865,0.98051053
-0.710984,0.8267062,0.9805651
-0.7108272,0.82657915,0.98060846
-0.7110626,0.8267697,0.98054343
-0.7114946,0.8271187,0.9804227
-0.71157324,0.82718235,0.98040056
-0.71157324,0.82718235,0.98040056
-0.7119662,0.8274988,0.98028904
-0.7121628,0.827657,0.9802327
-0.7121235,0.82762545,0.98024404
-0.7123596,0.827815,0.980176
-0.7124381,0.8278778,0.9801533
-0.7124381,0.8278778,0.9801533
-0.71232015,0.82778335,0.9801875
-0.6867883,0.7796771,0.9855297
-0.6872387,0.78005195,0.98544306
-0.68753934,0.78030175,0.98538446
-0.6874267,0.7802082,0.98540646
-0.6875018,0.78027034,0.98539186
-0.6879529,0.78064346,0.9853029
-0.68825364,0.78089124,0.98524284
-0.6883666,0.7809845,0.98522
-0.6885172,0.78110784,0.98518974
-0.6887806,0.7813237,0.98513615
-0.68900645,0.7815082,0.98508996
-0.6889689,0.78147745,0.9850978
-0.6889689,0.78147745,0.9850978
-0.68919474,0.7816618,0.9850511
-0.6894204,0.78184515,0.9850041
-0.6893453,0.7817842,0.9850198
-0.6203719,0.64934564,0.9922825
-0.6203719,0.64934564,0.9922825
-0.62043923,0.6492996,0.9922738
-0.6204224,0.64931136,0.9922761
-0.6203552,0.6493571,0.99228466
-0.62038887,0.64933425,0.9922803
-0.620456,0.64928794,0.9922717
-0.62043923,0.6492996,0.9922738
-0.62033826,0.6493682,0.9922868
-0.6202711,0.6494136,0.99229544
-0.6202877,0.6494022,0.9922933
-0.620254,0.64942443,0.9922976
-0.62018645,0.6494683,0.9923061
-0.6202033,0.6494574,0.99230397
-0.6202711,0.6494136,0.99229544
-0.620254,0.64942443,0.9922976
-0.6012982,0.6011714,0.9931589
-0.6013258,0.6011295,0.9931555
-0.60139424,0.60102355,0.9931474
-0.601476,0.60089445,0.99313766
-0.60166544,0.6005843,0.99311435
-0.60191923,0.60014397,0.9930821
-0.6022213,0.5995793,0.99304223
-0.60250384,0.599005,0.99300295
-0.6026303,0.598733,0.99298495
-0.60250384,0.599005,0.99300295
-0.60220826,0.59960455,0.99304414
-0.6017057,0.6005162,0.99310917
-0.6009379,0.6016959,0.9932004
-0.599983,0.60287696,0.99330163
-0.59875757,0.6040407,0.9934159
-0.59749764,0.60492575,0.99351877
-0.656259,0.6937517,0.9877103
-0.6521673,0.68913287,0.9881335
-0.647994,0.6843442,0.98852104
-0.6445248,0.6803145,0.9888127
-0.640181,0.6752211,0.9891428
-0.6355152,0.66970736,0.989459
-0.6312155,0.66460335,0.9897188
-0.62850654,0.661383,0.9898689
-0.6309447,0.66428155,0.98973423
-0.63660187,0.6709944,0.9893885
-0.6424467,0.6778835,0.9889753
-0.64934105,0.68589735,0.9884006
-0.65686387,0.6944271,0.9876439
-0.6640136,0.7022332,0.98677063
-0.6706486,0.709111,0.98579323
-0.67473745,0.7131149,0.9850929
-0.65461963,0.65514153,0.98757046
-0.655544,0.65594566,0.9874328
-0.65546715,0.6558798,0.9874444
-0.6551977,0.6556468,0.9874849
-0.6544649,0.65500516,0.9875931
-0.6531885,0.653861,0.98777574
-0.65221864,0.6529699,0.9879098
-0.65147984,0.65227914,0.9880093
-0.6507406,0.6515783,0.9881066
-0.6499223,0.6507919,0.9882117
-0.6494545,0.6503372,0.98827076
-0.64922035,0.6501085,0.9883
-0.6487914,0.64968675,0.988353
-0.6478938,0.6487955,0.98846185
-0.6470349,0.6479318,0.98856324
-0.64664465,0.64753574,0.98860836
-0.57707584,0.5264683,0.9938573
-0.576953,0.52657604,0.99386626
-0.5768303,0.5266815,0.99387527
-0.5767248,0.5267691,0.9938829
-0.5767248,0.5267691,0.9938829
-0.57665396,0.526826,0.99388784
-0.5766009,0.5268679,0.9938917
-0.5766186,0.5268545,0.99389046
-0.57665396,0.526826,0.99388784
-0.5766009,0.5268679,0.9938917
-0.57651234,0.5269381,0.9938981
-0.57644147,0.5269926,0.99390274
-0.5764947,0.52695173,0.9938991
-0.5765301,0.52692413,0.9938968
-0.57651234,0.5269381,0.9938981
-0.5764947,0.52695173,0.9938991
-0.5661452,0.50241834,0.9941697
-0.56612897,0.50243646,0.9941708
-0.5660316,0.50254494,0.9941774
-0.56591743,0.5026681,0.994185
-0.5659339,0.502651,0.9941839
-0.5659339,0.502651,0.9941839
-0.56586844,0.5027201,0.99418825
-0.56578654,0.5028054,0.9941936
-0.56578654,0.5028054,0.9941936
-0.56583565,0.5027542,0.99419045
-0.56575364,0.50283945,0.9941957
-0.56563854,0.5029552,0.9942032
-0.56557256,0.5030205,0.9942074
-0.5655561,0.5030366,0.9942086
-0.56549,0.50310063,0.9942126
-0.56542367,0.5031634,0.9942169
-0.55229336,0.4719401,0.99453264
-0.55222195,0.4720501,0.9945371
-0.5521214,0.47220168,0.9945433
-0.55202055,0.4723498,0.99454945
-0.55196255,0.47243282,0.9945529
-0.55196255,0.47243282,0.9945529
-0.5519041,0.47251454,0.9945563
-0.5518314,0.47261605,0.9945607
-0.55177295,0.4726957,0.9945642
-0.5517289,0.47275493,0.9945668
-0.5516997,0.47279412,0.99456847
-0.55156696,0.47296676,0.9945762
-0.5514188,0.47315368,0.9945845
-0.55137426,0.4732084,0.994587
-0.5512995,0.47329876,0.9945913
-0.5511947,0.4734225,0.9945969
-0.537161,0.4634978,0.9948785
-0.537108,0.4635806,0.99488133
-0.53701544,0.46372324,0.9948862
-0.5369087,0.46388224,0.9948917
-0.536788,0.4640578,0.9948979
-0.536734,0.464134,0.9949006
-0.53669333,0.46419063,0.9949026
-0.5365437,0.46439382,0.99490994
-0.5364205,0.46455553,0.994916
-0.5363379,0.4646604,0.99492
-0.5362964,0.46471217,0.9949219
-0.53615755,0.46488157,0.99492836
-0.5359895,0.4650772,0.99493605
-0.53596157,0.46510965,0.9949374
-0.53591895,0.4651569,0.9949393
-0.53579175,0.46529654,0.99494505
-0.5198989,0.45385566,0.9952172
-0.51982504,0.4539671,0.9952202
-0.51977557,0.45404032,0.9952224
-0.5197136,0.45413086,0.99522495
-0.5195885,0.45430797,0.99523014
-0.5195256,0.45439476,0.9952326
-0.5195632,0.45434257,0.99523115
-0.5195256,0.45439476,0.9952326
-0.5194369,0.4545138,0.9952361
-0.5193732,0.45459768,0.9952387
-0.5194113,0.45454735,0.9952371
-0.5194113,0.45454735,0.9952371
-0.51933473,0.4546472,0.99524015
-0.5193092,0.45468006,0.99524105
-0.5193476,0.45463055,0.99523956
-0.5193732,0.45459768,0.9952387
-0.50450236,0.4170401,0.9954553
-0.5045341,0.4169745,0.99545413
-0.5045761,0.4168861,0.99545234
-0.50461817,0.41679674,0.99545056
-0.5046905,0.4166378,0.9954476
-0.5047321,0.41654631,0.99544585
-0.5048039,0.41638336,0.99544287
-0.50492483,0.41609624,0.9954375
-0.50500447,0.41590002,0.9954339
-0.5051026,0.4156491,0.9954295
-0.5052749,0.4151813,0.99542123
-0.5054059,0.41480288,0.9954146
-0.5054704,0.41460896,0.9954113
-0.50556076,0.41432562,0.99540657
-0.5056761,0.4139474,0.99540037
-0.5058477,0.41334206,0.99539065
-0.47695303,0.38183272,0.99588
-0.47684857,0.38119766,0.99587774
-0.47671875,0.38042113,0.99587476
-0.47657314,0.3795622,0.9958718
-0.47645715,0.37888867,0.9958693
-0.47634995,0.37827283,0.995867
-0.47626472,0.3777872,0.9958653
-0.47611487,0.37694195,0.99586225
-0.47592038,0.37586108,0.9958583
-0.47584054,0.3754213,0.99585676
-0.4757182,0.37475342,0.99585444
-0.47559315,0.37407577,0.9958522
-0.47555056,0.37384722,0.9958513
-0.47552228,0.37369487,0.9958508
-0.47540724,0.37307867,0.9958486
-0.47526008,0.37229747,0.995846
-0.46222612,0.34620535,0.9959698
-0.4621537,0.34586594,0.995969
-0.46209916,0.34560975,0.99596816
-0.46204394,0.34535265,0.99596745
-0.46200728,0.3451807,0.99596703
-0.4619887,0.34509438,0.99596685
-0.46202555,0.34526667,0.9959673
-0.4619887,0.34509438,0.99596685
-0.46183932,0.34439895,0.995965
-0.4618583,0.34448686,0.99596524
-0.4619145,0.34474778,0.9959659
-0.4618205,0.34431165,0.9959647
-0.46178254,0.34413624,0.9959642
-0.46178254,0.34413624,0.9959642
-0.46183932,0.34439895,0.995965
-0.4618956,0.34466085,0.9959657
0.13503978,0.66221577,0.9972017
0.13560271,0.6620009,0.9972016
0.13503978,0.66221577,0.9972017
0.1352273,0.6621442,0.9972017
0.13597983,0.6618573,0.9972015
0.13560271,0.6620009,0.9972016
0.13447863,0.66242945,0.99720186
0.13354918,0.6627842,0.997202
0.13447863,0.66242945,0.99720186
0.13466549,0.6623582,0.99720174
0.1341061,0.6625717,0.997202
0.1341061,0.6625717,0.997202
0.13503978,0.66221577,0.9972017
0.13503978,0.66221577,0.9972017
0.1333638,0.66285515,0.99720216
0.13225825,0.6632779,0.9972024
0.10789408,0.6322133,0.99739337
0.10825372,0.6320525,0.9973935
0.10807361,0.6321329,0.99739337
0.10807361,0.6321329,0.99739337
0.10825372,0.6320525,0.9973935
0.10825372,0.6320525,0.9973935
0.10789408,0.6322133,0.99739337
0.106999174,0.63261265,0.9973935
0.10735611,0.6324533,0.9973935
0.10753557,0.6323733,0.9973935
0.10717741,0.63253325,0.9973935
0.106999174,0.63261265,0.9973935
0.106999174,0.63261265,0.9973935
0.106820524,0.6326926,0.99739337
0.10628769,0.6329309,0.9973935
0.10540367,0.6333263,0.9973935
0.108907916,0.61243737,0.9975166
0.109599926,0.6120924,0.9975167
0.10994763,0.61191916,0.9975169
0.10994763,0.61191916,0.9975169
0.109773934,0.6120057,0.9975168
0.10994763,0.61191916,0.9975169
0.110295795,0.6117458,0.99751675
0.109599926,0.6120924,0.9975167
0.109426886,0.6121787,0.9975167
0.110295795,0.6117458,0.99751675
0.11047063,0.6116586,0.9975168
0.10994763,0.61191916,0.9975169
0.10994763,0.61191916,0.9975169
0.11047063,0.6116586,0.9975168
0.110295795,0.6117458,0.99751675
0.109599926,0.6120924,0.9975167
0.12734805,0.5998611,0.99760586
0.12734805,0.5998611,0.99760586
0.12855774,0.59922004,0.9976062
0.12907971,0.5989434,0.9976063
0.12907971,0.5989434,0.9976063
0.12907971,0.5989434,0.9976063
0.12960398,0.5986659,0.9976065
0.12960398,0.5986659,0.9976065
0.12855774,0.59922004,0.9976062
0.12855774,0.59922004,0.9976062
0.12873153,0.599128,0.9976063
0.12734805,0.5998611,0.99760586
0.12666175,0.60022503,0.9976056
0.12513092,0.6010371,0.99760526
0.12345226,0.6019288,0.99760467
0.12295287,0.6021939,0.9976046
0.15353537,0.61558676,0.9973449
0.15316927,0.6158104,0.99734515
0.15365808,0.61551183,0.99734485
0.15402615,0.61528724,0.99734473
0.15402615,0.61528724,0.99734473
0.1539034,0.61536205,0.9973447
0.15402615,0.61528724,0.99734473
0.1539034,0.61536205,0.9973447
0.15304764,0.6158847,0.9973451
0.152926,0.6159591,0.9973452
0.15304764,0.6158847,0.9973451
0.15256307,0.6161812,0.9973453
